label,text,label_num,clean_text,text_len
spam,PRIVATE! Your 2003 Account Statement for 078,1,private 2003 account statement 078,44
ham,"Oops I did have it,  &lt;#&gt; ?",0,oops ltgt,32
ham,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",0,enufcredeit tocallshall ileave uni 6 get bus yor house,73
ham,"Hi Chikku, send some nice msgs",0,hi chikku send nice msgs,30
ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",0,impossible argue always treats like sub like never released remind necessary,154
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",0,work ah den 6 plus lor u workin oso rite den go orchard lor place go liao,107
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",0,wonderful okors great month cherish guys wish well day mojibiola,101
ham,Cuz ibored. And don wanna study,0,cuz ibored wanna study,31
ham,Wot about on wed nite I am 3 then but only til 9!,0,wot wed nite 3 til 9,49
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0,rose redred bloodblood heartheart u u send tis ur friends including u like u get back 1u r poor relation 2u need 1 support 3u r frnd 2 many 4some1 luvs u 5 some1 praying god marry u try,281
ham,Any way where are you and what doing.,0,way,37
ham,That sucks. I'll go over so u can do my hair. You'll do it free right?,0,sucks ill go u hair youll free right,70
ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,0,still working time also tried adding zeros savings checking ltgt,114
ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",0,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep,116
ham,Sday only joined.so training we started today:),0,sday joinedso training started today,47
ham,Sorry * was at the grocers.,0,sorry grocers,27
ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,0,nice pubs near frankie n bennys near warner cinema,87
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costå£150pm max10mins,164
ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book ,0,yup havent want go yoga call book,88
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,0,oh shut omg yesterday dream 2 kids boys pissed kids boys even told mark dream changing diapers cause im getting owed face,228
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,0,yeah imagine would really gentle unlike docs treat patients like turkeys,102
spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1,free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone,162
ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,0,started dont stop pray good ideas anything see help guys ill forward link,133
ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,0,hi darlin im helens fone im gonna b princes 2 nite please come tb love kate,88
ham,I'm in office now da:)where are you?,0,im office dawhere,36
ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,0,aiyar u poor thing give u support k jia ill think u,77
ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,0,oh unintentionally bad timing great fingers trains play along give fifteen min warning,104
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,get garden ready summer free selection summer bulbs seeds worth å£3350 scotsman saturday stop go2 notxtcouk,156
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),0,kthen come wenever u lik come also tel vikky come getting free time,87
ham,Pls call me da. What happen.,0,pls call da happen,28
ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",0,happy new year u ur familymay new year bring happiness stability tranquility ur vibrant colourful life,130
ham,No problem with the renewal. I.ll do it right away but i dont know his details.,0,problem renewal ill right away dont know details,79
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,0,idk im sitting stop shop parking lot right bawling eyes feel like im failure everything nobody wants feel like im failing,184
ham,Haven't left yet so probably gonna be here til dinner,0,havent left yet probably gonna til dinner,53
ham,"Like  &lt;#&gt; , same question",0,like ltgt question,31
ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,0,new years eve ok went party boyfriend si hey,85
ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",0,sir need velusamy sirs date birth company bank facilities details,77
ham,K k:) sms chat with me.,0,k k sms chat,23
ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.,0,come karnan car please wait till 6pm directly goto doctor,76
ham,No but the bluray player can,0,bluray player,28
ham,Ok... Then r we meeting later?,0,ok r meeting later,30
ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!,0,lol need cash nitros hurry come crash,75
ham,Just send a text. We'll skype later.,0,send text well skype later,36
ham,Ok leave no need to ask,0,ok leave need ask,23
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",1,congrats 2 mobile 3g videophones r call 09063458130 videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,160
ham,ÌÏ still got lessons?  ÌÏ in sch?,0,ìï still got lessons ìï sch,33
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.,0,dun believe leh tot told true already thk muz c us tog believe,99
ham,Oh did you charge camera,0,oh charge camera,24
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!",0,iû÷ve got salt rub open wounds like,67
ham,Now i'm going for lunch.,0,im going lunch,24
ham,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,0,im school n ill da lab stuff give call ì r done,85
ham,Oh k. . I will come tomorrow,0,oh k come tomorrow,28
ham,"Aight, text me tonight and we'll see what's up",0,aight text tonight well see whats,46
ham,U 2.,0,u 2,4
ham,Water logging in desert. Geoenvironmental implications.,0,water logging desert geoenvironmental implications,55
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0,rajipls favour pls convey birthday wishes nimya pls today birthday,93
ham,Company is very good.environment is terrific and food is really nice:),0,company goodenvironment terrific food really nice,70
ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",0,strange watching 2nd one im bed sweet dreams miss u,86
spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,1,sms auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021,119
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",0,hi hope u r ok said would text hasnt u seen let gently please,101
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",0,babe fucking love know fuck good hear voice need crave cant get enough adore ahmad kisses,157
ham,K sure am in my relatives home. Sms me de. Pls:-),0,k sure relatives home sms de pls,49
ham,I sent them. Do you like?,0,sent like,25
ham,"Fuuuuck I need to stop sleepin, sup",0,fuuuuck need stop sleepin sup,35
ham,I'm in town now so i'll jus take mrt down later.,0,im town ill jus take mrt later,48
ham,I just cooked a rather nice salmon a la you,0,cooked rather nice salmon la,43
ham,I uploaded mine to Facebook,0,uploaded mine facebook,27
ham,WHAT TIME U WRKIN?,0,time u wrkin,18
ham,Okie,0,okie,4
spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tcs apply 08452810073 details 18,142
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,1,records indicate u maybe entitled 5000 pounds compensation accident claim 4 free reply claim msg 2 stop txt stop,156
ham,"Sorry, I'll call later",0,sorry ill call later,22
ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,0,oh oh den muz change plan liao go back yan jiu,69
ham,"It's wylie, you in tampa or sarasota?",0,wylie tampa sarasota,37
ham,Ok... Take ur time n enjoy ur dinner...,0,ok take ur time n enjoy ur dinner,39
ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,0,darren saying dat u meeting da ge den dun meet 4 dinner cos later u leave xy feel awkward den u meet 4 lunch lor,134
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",1,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logopic,150
ham,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,0,like cheap iû÷m happy splash wine makes feel better,85
ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,0,shes fine difficulties phone works mine pls send another friend request,116
ham,Ugh my leg hurts. Musta overdid it on mon.,0,ugh leg hurts musta overdid mon,42
spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,1,call germany 1 pence per minute call fixed line via access number 0844 861 85 85 prepayment direct access wwwtelediscountcouk,151
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",1,4 costa del sol holiday å£5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh costå£150pm max10mins,164
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,0,wot student discount u get books,40
ham,Me fine..absolutly fine,0,fineabsolutly fine,23
ham,How come she can get it? Should b quite diff to guess rite...,0,come get b quite diff guess rite,61
spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1,mobile 11mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 freefone 08000839402 2stoptxt,160
ham,I will reach ur home in  &lt;#&gt;  minutes,0,reach ur home ltgt minutes,43
ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",0,babe im answering cant see maybe youd better reboot ym got photo great,109
ham,Hi.what you think about match?,0,hiwhat think match,30
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",0,know thinkin malaria relax children cant handle malaria would worse gastroenteritis takes enough replace loss temp reduce give malaria meds vomit self limiting illness means days completely stop,329
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,0,dai downloaded exe file run exe installing,91
ham,It is only yesterday true true.,0,yesterday true true,31
ham,K.k.how is your business now?,0,kkhow business,29
ham,3 pa but not selected.,0,3 pa selected,22
spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,1,natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop send stop frnd 62468,136
ham,I keep ten rs in my shelf:) buy two egg.,0,keep ten rs shelf buy two egg,40
ham,I am late. I will be there at,0,late,29
ham,Well thats nice. Too bad i cant eat it,0,well thats nice bad cant eat,38
ham,I accidentally brought em home in the box,0,accidentally brought em home box,41
ham,Pls she needs to dat slowly or she will vomit more.,0,pls needs dat slowly vomit,51
ham,I have to take exam with in march 3,0,take exam march 3,35
ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",0,jane babes goin 2 wrk feel ill lst nite foned already cover 4 chuck,89
ham,5 nights...We nt staying at port step liao...Too ex,0,5 nightswe nt staying port step liaotoo ex,51
ham,If I die I want u to have all my stuffs.,0,die want u stuffs,40
ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",0,oh fuck juswoke bed boatin docks slept wid 25 year old spinout giv u da gossip l8r xxx,112
ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,0,smile pleasure smile pain smile trouble pours like rain smile sum1 hurts u smile becoz someone still loves see u smiling,141
ham,Prabha..i'm soryda..realy..frm heart i'm sory,0,prabhaim sorydarealyfrm heart im sory,45
ham,I re-met alex nichols from middle school and it turns out he's dealing!,0,remet alex nichols middle school turns hes dealing,71
spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,1,private 2003 account statement fone shows 800 unredeemed points call 08715203656 identifier code 42049 expires 261004,146
ham,It means u could not keep ur words.,0,means u could keep ur words,35
ham,"Nope, I'm still in the market",0,nope im still market,29
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,0,realise busy guy im trying bother get exams outta way try cars gr8 day,143
spam,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,1,chosen receive å£350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,159
ham,Hey what how about your project. Started aha da.,0,hey project started aha da,48
ham,Ok cool. See ya then.,0,ok cool see ya,21
ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,0,uworld site buying qbank buying self assessment also,98
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,0,opinion 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply,136
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,1,someonone know trying contact via dating service find could call mobile landline 09064015307 box334sk38ch,155
ham,Yeah I can still give you a ride,0,yeah still give ride,32
ham,"Jay wants to work out first, how's 4 sound?",0,jay wants work first hows 4 sound,43
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt",0,gud gudk chikku tke care sleep well gud nyt,48
ham,Its a part of checking IQ,0,part checking iq,25
ham,Hmm thinking lor...,0,hmm thinking lor,19
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,0,course dont tease know simply must see grins keep posted prey loving smile devouring kiss,133
ham,thanks for the temales it was wonderful. Thank. Have a great week.,0,thanks temales wonderful thank great week,66
ham,Thank you princess! I want to see your nice juicy booty...,0,thank princess want see nice juicy booty,58
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,0,havent eaten day im sitting staring juicy pizza cant eat meds ruining life,119
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,0,gud ni8 dearslp welltake careswt dreamsmuah,53
ham,U come n search tat vid..not finishd..,0,u come n search tat vidnot finishd,38
ham,"K I'm leaving soon, be there a little after 9",0,k im leaving soon little 9,45
spam,Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,1,urgent please call 09061213237 landline å£5000 cash 4 holiday await collection cs sae po box 177 m227xy 16,127
ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",0,yeah work fine started last week stuff dull easy guys fun,99
ham,You do your studies alone without anyones help. If you cant no need to study.,0,studies alone without anyones help cant need study,77
ham,Please tell me not all of my car keys are in your purse,0,please tell car keys purse,55
ham,I didnt get anything da,0,didnt get anything da,23
ham,Ok... Sweet dreams...,0,ok sweet dreams,21
ham,Well she's in for a big surprise!,0,well shes big surprise,33
ham,"As usual..iam fine, happy &amp; doing well..:)",0,usualiam fine happy amp well,46
ham,1 in cbe. 2 in chennai.,0,1 cbe 2 chennai,23
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.,0,help u swoop picking u wherever ur birds r meeting u want,82
ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .,0,anyone calls treadmill say youll buy make sure working found ad craigslist selling ltgt,127
ham,I absolutely LOVE South Park! I only recently started watching the office.,0,absolutely love south park recently started watching office,74
ham,Did you see that film:),0,see film,23
ham,Pls speak with me. I wont ask anything other then you friendship.,0,pls speak wont ask anything friendship,65
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person",0,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone 4get name person,278
ham,Gud ni8.swt drms.take care,0,gud ni8swt drmstake care,26
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,0,hi darlin kate u doin somethin tonight im going pub called swan something parents one drink phone u,152
ham,Anything lar then Ì_ not going home 4 dinner?,0,anything lar ì going home 4 dinner,45
ham,\ER,0,er,3
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy ",1,dont prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy,145
ham,Did u fix the teeth?if not do it asap.ok take care.,0,u fix teethif asapok take care,51
ham,So u wan 2 come for our dinner tonight a not?,0,u wan 2 come dinner tonight,45
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!",0,hellohow u doingwhat u 2when u b moving flat cos need arrange pick lamp etc take care hello caroline,152
ham,Its too late:)but its k.wish you the same.,0,latebut kwish,42
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",0,hi hope ur day good back walk table booked half eight let know ur coming,101
ham,Oh yeah clearly it's my fault,0,oh yeah clearly fault,29
ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,0,dunno leh cant remember mayb lor wat time r meeting tmr,63
ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...",0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night,168
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,1,urgent mobile number awarded å£2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm,144
ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",0,helloooo wake sweet morning welcomes enjoy day full joy gud mrng,125
ham,"Vikky, come around  &lt;TIME&gt; ..",0,vikky come around lttimegt,35
ham,"And how you will do that, princess? :)",0,princess,38
ham,I have gone into get info bt dont know what to do,0,gone get info bt dont know,49
ham,"Yeah, probably here for a while",0,yeah probably,31
ham,Sent me ur email id soon,0,sent ur email id soon,24
spam,"URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",1,urgent 1 week free membership å£100000 prize jackpot txt word claim 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18,156
ham,I'm still pretty weak today .. Bad day ?,0,im still pretty weak today bad day,40
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0,hey dont forget mine possession property mmm childish smile,113
ham,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-),0,excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn,119
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!,0,hey congrats 2u2 id luv 2 ive 2 go home,50
ham,Dear where you. Call me,0,dear call,23
ham,Xy trying smth now. U eat already? We havent...,0,xy trying smth u eat already havent,47
spam,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,1,urgent please call 09061213237 landline å£5000 cash luxury 4 canary islands holiday await collection tcs sae po box 177 m227xy 150ppm 16,155
ham,I donno its in your genes or something,0,donno genes something,38
spam,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,1,xmas iscoming ur awarded either å£500 cd gift vouchers free entry 2 r å£100 weekly draw txt music 87066 tnc wwwldewcom1win150ppmx3age16subscription,157
ham,Alex says he's not ok with you not being ok with it,0,alex says hes ok ok,51
ham,Are u coming to the funeral home,0,u coming funeral home,32
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care,0,darling sister whens school resuming minimum wait period reapply take care,125
ham,I.ll hand her my phone to chat wit u,0,ill hand phone chat wit u,36
ham,Well good morning mr . Hows london treatin' ya treacle?,0,well good morning mr hows london treatin ya treacle,55
ham,I can't make it tonight,0,cant make tonight,23
ham,At WHAT TIME should i come tomorrow,0,time come tomorrow,35
ham,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and find out.,0,ltgt bucks banks fees fixed better call bank find,87
ham,"I can. But it will tell quite long, cos i haven't finish my film yet...",0,tell quite long cos havent finish film yet,71
ham,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for  &lt;#&gt;  dollars.,0,pls ask macho much budget bb bold 2 cos saw new one ltgt dollars,94
ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",0,hi missed call mumhas beendropping red wine theplace adress,99
ham,Ill be at yours in about 3 mins but look out for me,0,ill 3 mins look,51
ham,What you did in  leave.,0,leave,23
ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,0,im coming back thursday yay gonna ok get money cheers oh yeah everything alright hows school call work,162
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",0,jolly good way give u tickets sat eve 730 speak x,82
ham,"yeah, that's what I was thinking",0,yeah thats thinking,32
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,0,kkim going tirunelvali week see uncle already spend amount taking dress want moneyi give feb 1,146
ham,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,0,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling,121
ham,My sister going to earn more than me da.,0,sister going earn da,40
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,1,get official england poly ringtone colour flag yer mobile tonights game text tone flag 84199 optout txt eng stop box39822 w111wx å£150,157
ham,Hahaha..use your brain dear,0,hahahause brain dear,27
ham,Jus finish watching tv... U?,0,jus finish watching tv u,28
ham,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else",0,k fyi im back parents place south tampa might need deal somewhere else,97
ham,"Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*",0,good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss,159
ham,Kothi print out marandratha.,0,kothi print marandratha,28
ham,But we havent got da topic yet rite?,0,havent got da topic yet rite,36
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0,ok problem yup im going sch 4 rem correctly,64
ham,"Thanks, I'll keep that in mind",0,thanks ill keep mind,30
ham,Aah bless! How's your arm?,0,aah bless hows arm,26
ham,"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.",0,dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regards,189
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",0,gal n boy walking park galcan hold ur hand boyy u think would run away galno jst wana c feels walking heaven princegn,160
ham,What makes you most happy?,0,makes happy,26
ham,Wishing you a wonderful week.,0,wishing wonderful week,29
ham,Sweet heart how are you?,0,sweet heart,24
ham,"Sir, waiting for your letter.",0,sir waiting letter,29
ham,Dude im no longer a pisces. Im an aquarius now.,0,dude im longer pisces im aquarius,47
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me,0,x course 2yrs messages messenger lik r sending,72
ham,I think steyn surely get one wicket:),0,think steyn surely get one wicket,37
ham,"Neither [in sterm voice] - i'm studying. All fine with me! Not sure the  thing will be resolved, tho. Anyway. Have a fab hols",0,neither sterm voice im studying fine sure thing resolved tho anyway fab hols,125
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",0,garbage bags eggs jam bread hannaford wheat chex,52
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0,pride im almost ltgt years old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,192
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,0,sounds better evening im costume im sure time finish tomorrow txt end,126
ham,My birthday is on feb  &lt;#&gt;  da. .,0,birthday feb ltgt da,39
ham,So when do you wanna gym?,0,wanna gym,25
ham,You'd like that wouldn't you? Jerk!,0,youd like wouldnt jerk,35
ham,Are u awake? Is there snow there?,0,u awake snow,33
ham,And of course you should make a stink!,0,course make stink,38
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,u r subscribed 2 textcomp 250 wkly comp 1st wks free question follows subsequent wks charged150pmsg2 unsubscribe txt stop 2 84128custcare 08712405020,156
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.,0,go openings room til thanksgiving without upcharge,77
ham,When you guys planning on coming over?,0,guys planning coming,38
ham,Wat Ì_ doing now?,0,wat ì,17
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0,parents kidz friends n colleagues screaming surprise waiting sofa naked,130
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.,0,sir thats 8hr trip bus last week another audition next wednesday think might drive time,133
ham,Do I? I thought I put it back in the box,0,thought put back box,40
